DateTime,Entries,UniqueIPs
1518012083,103,103
1518013959,107,107
1518015891,111,111
1518017774,109,109
1518019726,112,112
1518021643,114,114
1518023569,110,110
1518025457,106,106
1518027406,102,102
1518029302,105,105
1518031466,101,101
1518033373,99,99
1518035563,100,100
1518037676,102,102
1518039610,106,106
1518041452,107,107
1518044282,103,103
1518046107,104,104
1518048088,106,106
1518049949,105,105
1518051868,103,103
1518053785,106,106
1518055729,106,106
1518057635,106,106
1518059556,104,104
1518061468,104,104
1518063393,101,101
1518065347,102,102
1518067215,100,100
1518069135,98,98
1518071061,99,99
1518085454,98,98
1518087403,99,99
1518089296,98,98
1518091286,99,99
1518093330,97,97
1518095544,101,101
1518097457,103,103
1518099315,104,104
1518101315,98,98
1518103299,97,97
1518105130,100,100
1518107312,99,99
1518109299,97,97
1518111187,97,97
1518113076,100,100
1518114983,98,98
1518116888,96,96
1518118778,95,95
1518120730,96,96
1518122543,95,95
1518124608,91,91
1518126723,90,90
1518128923,93,93
1518130968,95,95
1518132913,94,94
1518134944,94,94
1518136848,95,95
1518138984,96,96
1518140909,89,89
1518143004,90,90
1518144972,90,90
1518146808,93,93
1518149076,95,95
1518151025,96,96
1518152908,96,96
1518155097,98,98
1518157050,99,99
1518158921,98,98
1518160840,99,99
1518170470,100,100
1518172363,98,98
1518176187,97,97
1518180023,99,99
1518181828,95,95
1518183854,95,95
1518185797,96,96
1518187965,98,98
1518190117,97,97
1518192107,92,92
1518194182,93,93
1518196122,95,95
1518198012,97,97
1518199940,98,98
1518202101,98,98
1518204036,98,98
1518205942,98,98
1518207879,97,97
1518209778,97,97
1518211722,97,97
1518213870,97,97
1518215775,93,93
1518217963,93,93
1518220118,98,98
1518222051,95,95
1518223943,96,96
1518225885,100,100
1518227779,101,101
1518229970,101,101
1518231866,100,100
1518234047,100,100
1518235967,103,103
1518241953,103,103
1518246077,104,104
1518249854,105,105
1518256146,104,104
1518259960,105,105
1518263899,106,106
1518265702,106,106
1518267707,108,108
1518269568,108,108
1518271724,108,108
1518273647,88,88
1518275853,86,86
1518277948,85,85
1518279886,87,87
1518281780,85,85
1518283720,82,82
1518285679,77,77
1518287841,77,77
1518289718,75,75
1518291651,73,73
1518293568,69,69
1518295492,68,68
1518297400,66,66
1518299816,63,63
1518301709,65,65
1518303676,66,66
1518305996,65,65
1518308000,63,63
1518309886,62,62
1518311824,60,60
1518313725,59,59
1518315905,59,59
1518317802,58,58
1518319735,58,58
1518321672,58,58
1518323836,56,56
1518325723,57,57
1518327898,56,56
1518329806,57,57
1518331967,56,56
1518335806,56,56
1518343755,57,57
1518345641,56,56
1518349483,56,56
1518351587,57,57
1518354071,58,58
1518355970,59,59
1518357884,60,60
1518359799,58,58
1518361935,56,56
1518363861,57,57
1518367716,54,54
1518369747,56,56
1518371562,57,57
1518373774,56,56
1518375680,58,58
1518377789,60,60
1518379956,63,63
1518382134,67,67
1518384039,68,68
1518385949,70,70
1518387869,68,68
1518391313,65,65
1518393523,69,69
1518397397,67,67
1518399370,69,69
1518401287,70,70
1518403469,74,74
1518405395,76,76
1518407302,76,76
1518409255,75,75
1518411155,74,74
1518413328,77,77
1518415277,78,78
1518417421,78,78
1518421490,79,79
1518429378,78,78
1518431304,80,80
1518435428,81,81
1518437306,79,79
1518439233,77,77
1518441160,74,74
1518443077,74,74
1518445011,78,78
1518446928,82,82
1518449066,84,84
1518450990,89,89
1518452914,87,87
1518455067,89,89
1518456980,90,90
1518458932,94,94
1518460948,91,91
1518462764,92,92
1518464688,93,93
1518466594,92,92
1518469510,96,96
1518471647,96,96
1518473582,96,96
1518475454,95,95
1518477413,96,96
1518479572,93,93
1518481459,93,93
1518483703,93,93
1518485568,95,95
1518487489,97,97
1518489619,96,96
1518491561,96,96
1518493453,97,97
1518495391,98,98
1518497293,97,97
1518499229,97,97
1518501131,95,95
1518503075,96,96
1518504978,95,95
1518506926,95,95
1518515716,96,96
1518517682,94,94
1518519689,95,95
1518521856,95,95
1518524125,98,98
1518526249,100,100
1518528059,102,102
1518530343,97,97
1518532147,95,95
1518534233,96,96
1518536425,94,94
1518538359,94,94
1518540273,97,97
1518542213,98,98
1518544125,96,96
1518546035,96,96
1518547952,95,95
1518549876,94,94
1518551802,94,94
1518553716,96,96
1518555692,94,94
1518557796,89,89
1518559707,90,90
1518561895,93,93
1518563797,94,94
1518566390,97,97
