DateTime,AddedIPs,RemovedIPs
1518972035,34,76
1518972995,61,76
1518973937,18,2
1518974891,62,33
1518975878,57,73
1518976843,39,17
1518977777,25,2
1518978741,46,67
1518979714,30,20
1518980662,35,52
1518981619,13,29
1518982595,12,24
1518983535,72,42
1518984491,54,54
1518985459,23,38
1518986419,59,50
1518987377,41,42
1518988350,26,25
1518989292,953,76
1518990281,435,71
1518991246,130,1119
1518992208,37,58
1518993136,50,24
1518994099,45,64
1518996604,46,73
1518997696,91,53
1518998674,43,54
1518999617,26,64
1519000592,19,43
1519001537,56,96
1519002510,15,1
1519003457,67,117
1519004421,42,35
1519005379,20,3
1519006347,46,62
1519007293,34,66
1519008261,58,94
1519009234,44,61
1519010181,12,20
1519011135,24,102
1519012098,74,134
1519013065,62,7
1519014021,18,61
1519014982,38,94
1519015943,43,3
1519016907,36,69
1519017863,53,73
1519018814,42,56
1519019777,30,53
1519020737,26,50
1519021722,26,31
1519022661,51,48
1519023624,61,51
1519024581,17,61
1519025557,14,19
1519026492,105,113
1519027465,35,64
1519028421,15,4
1519029385,25,64
1519030338,43,79
1519031307,48,48
1519032254,20,4
1519033223,24,76
1519034190,77,51
1519035388,49,61
1519036334,29,59
1519037313,82,75
1519038506,62,107
1519039457,9,4
1519040424,20,58
1519041389,36,75
1519042462,79,27
1519043784,68,98
1519044743,52,38
1519045715,37,77
1519046905,16,24
1519047864,56,68
1519048820,83,97
1519049792,30,65
1519050744,46,35
1519051706,66,138
1519052658,23,62
1519053636,47,62
1519054579,41,54
1519055543,121,90
1519056509,42,28
1519057459,64,72
1519058659,63,64
1519059635,45,59
1519060582,23,61
1519061813,22,35
1519062733,16,38
1519063701,15,53
1519064681,131,100
1519065617,73,81
1519066571,54,44
1519067543,29,63
1519068492,62,61
1519069485,54,55
1519070421,54,47
1519071394,38,55
1519072337,56,58
1519074874,489,168
1519075946,690,103
1519076894,381,8
1519077865,152,1428
1519078864,28,13
1519080028,53,81
1519080978,50,41
1519081937,49,59
1519083326,48,51
1519084349,53,78
1519085298,37,38
1519086521,46,25
1519087457,38,63
1519088420,32,54
1519089381,51,72
1519090355,102,77
1519091296,48,31
1519092268,36,49
1519093215,43,64
1519094194,32,27
1519095135,28,53
1519096107,32,40
1519097063,46,31
1519098287,57,68
1519099219,32,37
1519100193,25,34
1519101139,53,62
1519102118,38,37
1519103065,23,19
1519104023,53,102
1519104995,38,22
1519105968,59,77
1519106894,33,27
1519107855,67,80
1519108813,43,73
1519109805,35,30
1519110736,201,88
1519111692,94,67
1519112676,32,10
1519113648,58,103
1519114577,27,31
1519115535,29,54
1519116492,37,49
1519117479,32,43
1519118412,38,45
1519119375,34,38
1519120350,37,49
1519121303,53,52
1519122257,53,52
1519123217,27,22
1519124190,57,64
1519125163,15,17
1519126382,54,25
1519127291,38,14
1519128288,43,13
1519129507,57,37
1519130414,33,9
1519131377,45,3
1519132356,26,71
1519133320,93,216
1519134258,54,120
1519135219,67,44
1519136193,47,55
1519137158,46,43
1519138092,50,40
1519139066,30,41
1519140010,29,43
1519141004,57,48
1519141936,62,50
1519142898,37,50
1519143856,59,52
1519145084,49,26
1519146024,50,20
1519146987,32,9
1519147944,59,183
1519150142,76,81
1519151296,54,43
1519152265,49,50
1519153216,69,61
1519154196,66,46
1519155141,59,52
1519156103,46,37
1519157063,61,49
1519158288,77,43
1519159212,48,42
1519160176,52,18
1519161134,146,62
1519162218,793,73
1519163289,376,55
1519164274,177,1495
1519165236,46,61
1519166423,84,101
1519167371,47,52
1519168357,62,69
1519169540,54,86
1519170757,62,81
1519171721,55,88
1519172660,43,65
1519173647,24,8
1519174574,42,37
1519175542,42,40
1519176495,66,158
1519177473,52,49
1519178427,46,38
1519179378,40,58
1519180338,61,62
1519181302,50,82
1519182268,30,5
1519183217,38,53
1519184195,39,42
1519185167,44,49
1519186098,57,50
1519187056,48,60
1519188019,27,11
1519188991,47,27
1519189946,55,15
1519190894,43,9
1519191887,76,183
1519192847,38,44
1519194033,45,64
1519194980,74,55
1519195954,61,48
1519196909,27,4
1519197862,60,102
1519198815,46,10
1519199784,43,42
1519200740,41,47
1519201695,38,46
1519202655,44,56
1519203651,43,15
1519204604,30,58
1519205788,79,74
1519206739,40,35
1519207715,49,51
1519208672,62,57
1519209619,55,85
1519210572,44,40
1519211554,46,38
1519212759,57,46
1519213475,12,8
1519213938,55,56
1519214441,2,2
1519214915,42,51
1519215410,8,4
1519215870,45,51
1519216601,10,3
1519217057,61,60
1519217563,10,4
1519218019,36,30
1519218523,7,5
1519218981,43,61
1519219481,4,0
1519219935,41,31
1519220679,2,1
1519221136,55,66
1519221658,5,1
1519222113,43,40
1519222596,6,4
1519223062,56,40
1519223553,10,8
1519224022,63,53
1519224851,6,4
1519225230,44,34
1519226189,37,34
1519227656,110,97
1519228595,58,52
1519229547,42,16
1519230492,58,56
1519231483,68,66
1519232668,57,57
1519233611,76,56
1519234581,48,47
1519235537,66,47
1519236767,48,44
1519237690,55,61
1519238654,50,56
1519239625,48,26
1519240847,79,61
1519241775,66,65
1519242742,58,55
1519243708,69,56
1519244918,59,50
1519245857,50,47
1519246820,57,23
1519247782,189,72
1519248743,688,52
1519249701,482,66
1519250660,172,1393
1519251621,47,59
1519252847,74,66
1519253799,42,9
1519254738,40,54
1519255692,43,55
1519256920,64,71
1519258109,45,48
1519259061,58,73
1519260016,69,175
1519261227,47,36
1519262187,42,19
1519263141,70,104
1519264358,39,13
1519265294,56,45
1519266256,36,54
1519267219,49,66
1519268452,60,66
1519269376,35,12
1519270339,69,96
1519271294,35,47
1519272287,43,36
1519273217,47,82
1519274173,61,60
1519275153,55,41
1519276122,43,40
1519277057,65,52
1519278014,43,70
1519278970,52,51
1519280305,75,89
1519281381,40,48
1519282342,87,57
1519283303,29,41
1519284496,73,47
1519285467,40,48
1519286425,48,46
1519287644,64,95
1519288574,45,13
1519289544,54,69
1519290504,48,44
1519291719,67,55
1519292659,58,59
1519293647,65,76
1519294580,19,4
1519295548,55,74
1519296498,45,31
1519297487,47,59
1519298411,57,13
