DateTime,Entries,UniqueIPs
1518293581,219,219
1518295508,214,214
1518297414,214,214
1518299828,210,210
1518301722,206,206
1518303690,212,212
1518306010,213,213
1518308014,216,216
1518309900,217,217
1518311854,215,215
1518313737,211,211
1518315919,208,208
1518317814,205,205
1518319748,200,200
1518321687,199,199
1518323850,195,195
1518325736,191,191
1518327911,190,190
1518329819,190,190
1518331981,188,188
1518333890,188,188
1518335819,188,188
1518337970,187,187
1518339929,190,190
1518341819,190,190
1518343769,187,187
1518345655,188,188
1518347591,188,188
1518349495,186,186
1518351598,190,190
1518354085,192,192
1518355985,189,189
1518357897,191,191
1518359811,191,191
1518361945,189,189
1518363871,190,190
1518365714,189,189
1518367728,198,198
1518369759,199,199
1518371576,203,203
1518373786,201,201
1518375691,197,197
1518377802,197,197
1518379968,196,196
1518382147,196,196
1518384051,195,195
1518385962,194,194
1518387881,197,197
1518390118,192,192
1518392266,194,194
1518394150,193,193
1518396055,195,195
1518398206,194,194
1518400115,192,192
1518402046,193,193
1518403988,193,193
1518405900,193,193
1518407790,193,193
1518409720,195,195
1518411695,198,198
1518413808,201,201
1518415742,203,203
1518417873,203,203
1518419826,203,203
1518421956,204,204
1518423897,204,204
1518425783,202,202
1518427979,201,201
1518429891,199,199
1518431814,198,198
1518435033,200,200
1518437102,199,199
1518439247,197,197
1518441172,194,194
1518443090,190,190
1518445024,188,188
1518446942,186,186
1518449111,192,192
1518451003,193,193
1518452927,193,193
1518455083,192,192
1518456996,189,189
1518458945,193,193
1518460960,193,193
1518464701,189,189
1518466608,188,188
1518469524,183,183
1518471662,180,180
1518473593,180,180
1518475466,182,182
1518477425,181,181
1518479584,183,183
1518481470,184,184
1518483728,180,180
1518485581,186,186
1518487501,190,190
1518489631,188,188
1518491572,185,185
1518493465,185,185
1518495404,187,187
1518497305,187,187
1518499241,184,184
1518501143,184,184
1518503088,183,183
1518504991,182,182
1518506939,183,183
1518508889,183,183
1518510768,185,185
1518512677,184,184
1518514614,185,185
1518516536,182,182
1518518428,205,205
1518520618,247,247
1518522425,280,280
1518524446,302,302
1518526264,330,330
1518528074,352,352
1518530358,380,380
1518532162,404,404
1518534248,428,428
1518536439,453,453
1518538374,483,483
1518540287,508,508
1518542230,542,542
1518544140,571,571
1518546049,588,588
1518547966,597,597
1518549890,608,608
1518551816,609,609
1518553730,608,608
1518555708,607,607
1518557811,611,611
1518559723,608,608
1518561910,606,606
1518563811,606,606
1518566570,603,603
1518569247,601,601
1518571516,600,600
1518573410,599,599
1518575370,599,599
1518577842,600,600
1518579653,598,598
1518581773,596,596
1518583706,594,594
1518585643,594,594
1518587574,591,591
1518589434,591,591
1518591699,591,591
1518593828,590,590
1518595708,591,591
1518597900,587,587
1518599822,589,589
1518601745,590,590
1518603772,582,582
1518605584,559,559
1518607478,527,527
1518609414,493,493
1518611311,468,468
1518613295,440,440
1518615145,418,418
1518617106,392,392
1518619232,408,408
1518621183,380,380
1518623072,354,354
1518625235,318,318
1518627172,288,288
1518629103,257,257
1518631020,220,220
1518632939,225,225
1518634893,209,209
1518637002,204,204
1518638945,206,206
1518641094,204,204
1518643027,202,202
1518644950,200,200
1518646857,204,204
1518648956,205,205
1518650937,208,208
1518653033,209,209
1518655035,209,209
1518656933,207,207
1518659096,204,204
1518661267,208,208
1518663173,208,208
1518665338,218,218
1518667292,232,232
1518669438,251,251
1518671339,262,262
1518673503,270,270
1518675418,277,277
1518677586,291,291
1518679487,298,298
1518681417,311,311
1518683305,322,322
1518685301,333,333
1518687172,346,346
1518689348,358,358
1518691245,375,375
1518693177,375,375
1518695069,373,373
1518697422,379,379
1518699703,384,384
1518701609,392,392
1518703488,394,394
1518705429,377,377
1518707333,354,354
1518709289,357,357
1518711174,362,362
1518713356,367,367
1518715230,374,374
1518717205,380,380
1518719358,374,374
1518721313,375,375
1518723281,379,379
1518725099,377,377
1518726989,381,381
1518728954,382,382
1518730850,385,385
1518733023,387,387
1518734943,389,389
1518737002,387,387
1518739404,387,387
1518741416,387,387
1518743360,390,390
1518745246,389,389
1518747169,393,393
1518749084,392,392
1518751014,394,394
1518753183,383,383
1518755091,372,372
1518757328,364,364
1518759329,360,360
1518761554,350,350
1518763379,346,346
1518765412,345,345
1518767367,346,346
1518769249,347,347
1518771301,353,353
1518773302,350,350
1518775486,349,349
1518777417,343,343
1518779757,353,353
1518781715,363,363
1518783606,371,371
1518785558,373,373
1518787755,377,377
1518789699,393,393
1518791588,397,397
1518793505,409,409
1518796434,421,421
1518798313,431,431
1518800251,440,440
1518802183,448,448
1518804328,455,455
1518806252,465,465
1518808120,472,472
1518810040,478,478
1518812237,485,485
1518814149,498,498
1518816316,511,511
1518818219,526,526
1518820162,534,534
1518822316,533,533
1518824252,543,543
1518826375,547,547
1518828300,556,556
1518830265,557,557
1518832137,563,563
1518834335,565,565
1518836196,576,576
1518838371,576,576
1518840297,576,576
1518842211,576,576
1518844135,580,580
1518846036,586,586
1518847964,591,591
1518849882,590,590
1518851808,592,592
1518853726,587,587
1518855646,582,582
1518857561,574,574
1518859480,568,568
1518861403,571,571
1518863331,571,571
1518865482,576,576
1518867409,574,574
1518869442,583,583
1518871498,588,588
1518873761,595,595
1518875895,598,598
1518877984,588,588
1518879880,578,578
1518882054,568,568
1518883968,569,569
1518886087,562,562
1518888024,567,567
1518889946,564,564
1518891885,567,567
1518894237,565,565
1518896182,573,573
1518898070,577,577
1518900050,577,577
1518902226,571,571
1518904140,566,566
1518906303,574,574
1518908211,582,582
1518910964,596,596
1518912778,603,603
1518914690,602,602
1518916618,610,610
1518918777,609,609
1518920667,614,614
1518922887,610,610
1518925167,616,616
1518927421,626,626
