DateTime,Entries,UniqueIPs
1518293575,1967,1967
1518295500,1976,1976
1518297405,1979,1979
1518299820,1958,1958
1518301714,1949,1949
1518303682,1937,1937
1518306002,1906,1906
1518308006,1913,1913
1518309893,1892,1892
1518311847,1887,1887
1518313730,1903,1903
1518315911,1898,1898
1518317807,1906,1906
1518319739,1892,1892
1518321679,1881,1881
1518323841,1869,1869
1518325728,1873,1873
1518327902,1885,1885
1518329811,1888,1888
1518331973,1888,1888
1518333882,1890,1890
1518335811,1896,1896
1518337962,1910,1910
1518339921,1897,1897
1518341811,1900,1900
1518343760,1884,1884
1518345647,1839,1839
1518347583,1821,1821
1518349488,1826,1826
1518351592,1798,1798
1518354078,1780,1780
1518355977,1772,1772
1518357890,1777,1777
1518359805,1772,1772
1518361939,1770,1770
1518363865,1773,1773
1518365706,2007,2007
1518367721,6102,6102
1518369752,6292,6292
1518371568,6296,6296
1518373779,6290,6290
1518375685,6293,6293
1518377794,6282,6282
1518379961,6283,6283
1518382140,6270,6270
1518384044,6265,6265
1518385955,6271,6271
1518387874,6265,6265
1518390111,6263,6263
1518392259,6265,6265
1518394141,6246,6246
1518396047,6257,6257
1518398198,6238,6238
1518400106,6214,6214
1518402038,6196,6196
1518403971,6185,6185
1518405892,6177,6177
1518407781,6168,6168
1518409712,6176,6176
1518411684,6164,6164
1518413800,6159,6159
1518415734,6148,6148
1518417866,6162,6162
1518419817,6160,6160
1518421948,6155,6155
1518423888,6139,6139
1518425774,6131,6131
1518427970,6142,6142
1518429884,6155,6155
1518431806,6175,6175
1518435020,6171,6171
1518437094,6176,6176
1518439239,6190,6190
1518441164,6186,6186
1518443083,6168,6168
1518445016,6172,6172
1518446934,6161,6161
1518449092,6140,6140
1518450995,6140,6140
1518452919,4121,4121
1518455074,1804,1804
1518456986,1605,1605
1518458938,1610,1610
1518460953,1616,1616
1518462770,1597,1597
1518464693,1615,1615
1518466600,1600,1600
1518469516,1591,1591
1518471653,1578,1578
1518473587,1580,1580
1518475459,1589,1589
1518477418,1569,1569
1518479577,1588,1588
1518481463,1585,1585
1518483720,1577,1577
1518485573,1587,1587
1518487494,1585,1585
1518489624,1591,1591
1518491565,1587,1587
1518493458,1598,1598
1518495396,1605,1605
1518497298,1612,1612
1518499234,1617,1617
1518501136,1620,1620
1518503081,1595,1595
1518504984,1591,1591
1518506932,1570,1570
1518509920,1572,1572
1518511932,1563,1563
1518513780,1564,1564
1518515721,1590,1590
1518517688,1576,1576
1518519695,1570,1570
1518521862,1551,1551
1518524132,1546,1546
1518526255,1563,1563
1518528066,1564,1564
1518530349,1570,1570
1518532153,1580,1580
1518534239,1592,1592
1518536431,1571,1571
1518538365,1556,1556
1518540279,1556,1556
1518542220,1574,1574
1518544132,1565,1565
1518546040,1552,1552
1518547957,1535,1535
1518549881,1531,1531
1518551807,1529,1529
1518553722,1530,1530
1518555699,1515,1515
1518557802,1549,1549
1518559714,1567,1567
1518561901,1584,1584
1518563803,1601,1601
1518566396,1624,1624
1518569239,1646,1646
1518571507,1667,1667
1518573402,1674,1674
1518575362,1700,1700
1518577833,1716,1716
1518579644,1730,1730
1518581764,1773,1773
1518583697,1779,1779
1518585634,1803,1803
1518587566,1824,1824
1518589426,1998,1998
1518591690,2024,2024
1518593820,2043,2043
1518595700,2054,2054
1518597893,2088,2088
1518599814,2120,2120
1518601737,2127,2127
1518603764,2179,2179
1518605576,2208,2208
1518607470,2232,2232
1518609406,2310,2310
1518611304,2328,2328
1518613287,2352,2352
1518615137,2376,2376
1518617098,2401,2401
1518619224,2415,2415
1518621176,2474,2474
1518623064,2497,2497
1518625228,2518,2518
1518627164,2512,2512
1518629095,2748,2748
1518631010,2865,2865
1518632932,3061,3061
1518634886,3174,3174
1518636994,3180,3180
1518638936,3185,3185
1518641086,3190,3190
1518643018,3209,3209
1518644941,3200,3200
1518646849,3202,3202
1518648948,3199,3199
1518650927,3241,3241
1518653022,3267,3267
1518655027,3294,3294
1518656924,3321,3321
1518659088,3358,3358
1518661258,3405,3405
1518663165,3441,3441
1518665329,3532,3532
1518667283,3629,3629
1518669429,3697,3697
1518671330,3738,3738
1518673495,3795,3795
1518675409,3631,3631
1518677575,3651,3651
1518679479,3718,3718
1518681409,3812,3812
1518683298,3909,3909
1518685293,3981,3981
1518687164,4022,4022
1518689338,4056,4056
1518691237,4069,4069
1518693169,4070,4070
1518695062,4069,4069
1518697414,4065,4065
1518699693,4081,4081
1518701601,4049,4049
1518703480,4017,4017
1518705422,3991,3991
1518707325,3956,3956
1518709281,3938,3938
1518711166,3932,3932
1518713348,3928,3928
1518715223,3715,3715
1518717196,3572,3572
1518719350,3372,3372
1518721305,3265,3265
1518723273,3280,3280
1518725091,3284,3284
1518726981,3290,3290
1518728947,3278,3278
1518730842,3248,3248
1518733013,3250,3250
1518734936,3246,3246
1518736994,3198,3198
1518739396,3198,3198
1518741408,3148,3148
1518743351,3112,3112
1518745238,3060,3060
1518747162,3011,3011
1518749076,2944,2944
1518751005,2881,2881
1518753166,2777,2777
1518755083,2675,2675
1518757320,2624,2624
1518759320,2593,2593
1518761546,2599,2599
1518763369,2596,2596
1518765403,2496,2496
1518767359,2381,2381
1518769240,2254,2254
1518771292,2330,2330
1518773292,2465,2465
1518775477,2353,2353
1518777407,2281,2281
1518779747,2199,2199
1518781706,2128,2128
1518783596,2073,2073
1518785550,1999,1999
1518787743,1992,1992
1518789689,1980,1980
1518791579,1971,1971
1518793495,1980,1980
1518796425,2022,2022
1518798304,2050,2050
1518800242,2050,2050
1518802174,2366,2366
1518804317,6334,6334
1518806242,6324,6324
1518808110,6314,6314
1518810031,6294,6294
1518812227,6303,6303
1518814139,6295,6295
1518816306,6297,6297
1518818210,6292,6292
1518820151,6286,6286
1518822306,6277,6277
1518824243,6274,6274
1518826365,6234,6234
1518828290,6215,6215
1518830255,6206,6206
1518832125,6209,6209
1518834325,6209,6209
1518836187,6220,6220
1518838362,6218,6218
1518840281,6230,6230
1518842202,6227,6227
1518844126,6205,6205
1518846027,6174,6174
1518847955,6145,6145
1518849873,6148,6148
1518851799,6136,6136
1518853717,6139,6139
1518855637,6128,6128
1518857552,6098,6098
1518859472,6086,6086
1518861394,6072,6072
1518863322,6071,6071
1518865474,6073,6073
1518867400,6061,6061
1518869433,6058,6058
1518871490,6046,6046
1518873753,6053,6053
1518875886,6054,6054
1518877974,6052,6052
1518879873,6020,6020
1518882045,5941,5941
1518883961,5944,5944
1518886079,5935,5935
1518888017,5941,5941
1518889938,2457,2457
1518891878,1218,1218
1518894230,1228,1228
1518896175,1246,1246
1518898061,1246,1246
1518900043,1240,1240
1518902219,1260,1260
1518904132,1278,1278
1518906296,1287,1287
1518908204,1291,1291
1518910957,1312,1312
1518912771,1322,1322
1518914684,1422,1422
1518916611,1445,1445
1518918770,1455,1455
1518920660,1473,1473
1518922880,1486,1486
1518925159,1541,1541
1518927407,1572,1572
1518929336,1593,1593
1518931228,1613,1613
1518933167,1639,1639
1518935065,1674,1674
1518937002,1693,1693
1518938921,1716,1716
1518941045,1729,1729
1518942977,1745,1745
1518944901,1768,1768
1518947867,1780,1780
1518949707,4855,4855
1518951694,6548,6548
1518953569,6561,6561
1518955499,6552,6552
1518957630,6547,6547
1518959563,6538,6538
1518961472,6539,6539
1518963395,6530,6530
1518965238,6542,6542
1518967227,6569,6569
1518969380,6557,6557
1518971296,6552,6552
1518973467,6553,6553
1518975383,6553,6553
1518977312,6540,6540
1518979221,6537,6537
1518981203,6523,6523
1518983070,6519,6519
1518985006,6509,6509
