DateTime,Entries,UniqueIPs
1518914522,9373,9457
1518915722,9372,9456
1518916321,9377,9461
1518916922,9385,9469
1518917521,9384,9468
1518918121,9401,9485
1518918722,9408,9492
1518919321,9407,9491
1518919922,9405,9489
1518920522,9410,9494
1518921122,9407,9491
1518922922,9409,9491
1518923521,9411,9493
1518924121,9418,9501
1518925322,9405,9488
1518925922,9409,9492
1518926522,9414,9497
1518927122,9427,9510
1518927721,9432,9515
1518928921,9433,9516
1518929521,9435,9518
1518930121,9440,9523
1518930721,9430,9513
1518931321,9432,9515
1518932522,9434,9517
1518933121,9436,9519
1518933721,9437,9520
1518934921,9442,9525
1518935521,9443,9526
1518936122,9450,9533
1518936721,9453,9536
1518937322,9453,9536
1518938521,9461,9545
1518939721,9459,9543
1518940322,9462,9546
1518940922,9457,9540
1518941522,9464,9547
1518942122,9465,9548
1518943321,9464,9547
1518943921,9462,9545
1518944521,9465,9548
1518945122,9465,9548
1518945722,9466,9549
1518946322,9472,9555
1518948122,9476,9559
1518949321,9476,9559
1518950522,9475,9558
1518951121,9477,9560
1518951721,9483,9565
1518952322,9484,9566
1518952922,9487,9569
1518954122,9483,9565
1518954721,9481,9563
1518955322,9487,9569
1518955921,9486,9568
1518956521,9491,9573
1518957722,9493,9575
1518958321,9497,9579
1518958921,9499,9581
1518959521,9511,9593
1518960121,9512,9594
1518960722,9520,9602
1518961322,9525,9608
1518961921,9522,9605
1518963121,9529,9612
1518963722,9534,9617
1518964321,9536,9619
1518964921,9538,9621
1518965522,9540,9623
1518966121,9544,9627
1518966721,9523,9605
1518967321,9527,9609
1518968522,9524,9606
1518969122,9526,9608
1518969721,9522,9604
1518970322,9528,9610
1518970921,9530,9612
1518972122,9529,9611
1518972721,9534,9616
1518973321,9538,9620
1518974522,9513,9595
1518975722,9509,9591
1518976321,9513,9596
1518976922,9511,9594
1518977522,9518,9601
1518978122,9522,9605
1518979322,9521,9604
1518979922,9515,9598
1518980522,9518,9601
1518981722,9509,9592
1518982922,9507,9590
1518984121,9509,9592
1518985321,9500,9583
1518985922,9506,9589
1518986521,9501,9584
1518987122,9501,9584
1518987722,9504,9587
1518988321,9512,9595
1518988921,9515,9598
1518990121,9522,9604
1518991322,9527,9609
1518991921,9524,9606
1518992521,9522,9604
1518993722,9529,9612
1518994321,9529,9612
1518996121,9531,9614
1518996722,9566,9649
1518997321,9576,9659
1518997922,9577,9660
1518998522,9587,9670
1518999723,9586,9669
1519000321,9588,9671
1519000922,9591,9675
1519001521,9595,9679
1519002122,9599,9683
1519002722,9614,9698
1519003321,9615,9700
1519004521,9625,9710
1519005122,9639,9724
1519005721,9647,9732
1519006922,9654,9739
1519007522,9659,9744
1519009322,9656,9739
1519010522,9653,9736
1519011721,9654,9737
1519012322,9663,9746
1519012921,9669,9752
1519013521,9666,9749
1519014121,9678,9762
1519014722,9689,9773
1519015322,9695,9779
1519016522,9703,9787
1519017122,9698,9782
1519017722,9700,9784
1519018922,9695,9779
1519020121,9695,9779
1519021322,9694,9778
1519021921,9694,9778
1519022521,9696,9780
1519023721,9694,9777
1519024921,9696,9779
1519026122,9696,9779
1519026722,9700,9783
1519027322,9707,9790
1519028522,9696,9778
1519029121,9699,9781
1519029722,9694,9776
1519030321,9696,9778
1519030922,9697,9780
1519031522,9701,9784
1519032121,9707,9790
1519032722,9708,9791
1519033322,9697,9780
